File,DATA11.txt
Date/Time,17-06-28/00:27

Center,1556.05,nm
Span,104.3,nm
Start,1503.9,nm
Stop,1608.2,nm
Value in Air
Resolution,0.1,nm
Act-Res,0.095,nm
VBW,1000,Hz
Pt_Avg,10
Smooth,9,pt
Smplg,501,pt
Opt.ATT,Off
Dynamic Range,High
Normal



Trace,A
Memory,A
Start,1503.9,nm
Stop,1608.2,nm
1532.8954,0.2747E-6,1.0000E-12
1533.104,0.2722E-6,1.0000E-12
1533.3126,0.2696E-6,1.0000E-12
1533.5212,0.2640E-6,1.0000E-12
1533.7298,0.2603E-6,1.0000E-12
1533.9384,0.2584E-6,1.0000E-12
1534.147,0.2514E-6,1.0000E-12
1534.3556,0.2443E-6,1.0000E-12
1534.5642,0.2414E-6,1.0000E-12
1534.7728,0.2362E-6,1.0000E-12
1534.9814,0.2298E-6,1.0000E-12
1535.19,0.2228E-6,1.0000E-12
1535.3986,0.2171E-6,1.0000E-12
1535.6072,0.2107E-6,1.0000E-12
1535.8158,0.2014E-6,1.0000E-12
1536.0244,0.1977E-6,1.0000E-12
1536.233,0.1959E-6,1.0000E-12
1536.4416,0.1897E-6,1.0000E-12
1536.6502,0.1839E-6,1.0000E-12
1536.8588,0.1766E-6,1.0000E-12
1537.0674,0.1692E-6,1.0000E-12
1537.276,0.1626E-6,1.0000E-12
1537.4846,0.1520E-6,1.0000E-12
1537.6932,0.1436E-6,1.0000E-12
1537.9018,0.1341E-6,1.0000E-12
1538.1104,0.1223E-6,1.0000E-12
1538.319,0.1141E-6,1.0000E-12
1538.5276,0.1072E-6,1.0000E-12
1538.7362,0.9991E-7,1.0000E-12
1538.9448,0.8991E-7,1.0000E-12
1539.1534,0.7991E-7,1.0000E-12
1539.362,0.7332E-7,1.0000E-12
1539.5706,0.6627E-7,1.0000E-12
1539.7792,0.6212E-7,1.0000E-12
1539.9878,0.5506E-7,1.0000E-12
1540.1964,0.4633E-7,1.0000E-12
1540.405,0.3640E-7,1.0000E-12
1540.6136,0.2960E-7,1.0000E-12
1540.8222,0.2495E-7,1.0000E-12
1541.0308,0.2279E-7,1.0000E-12
1541.2394,0.1985E-7,1.0000E-12
1541.448,0.1720E-7,1.0000E-12
1541.6566,0.1080E-7,1.0000E-12
1541.8652,0.8189E-8,1.0000E-12
1542.0738,0.1722E-8,1.0000E-12
1542.2824,0.1002E-7,1.0000E-12
1542.491,0.5507E-8,1.0000E-12
1542.6996,0.1184E-7,1.0000E-12
1542.9082,0.1234E-7,1.0000E-12
1543.1168,0.1522E-7,1.0000E-12
1543.3254,0.1938E-7,1.0000E-12
1543.534,0.2701E-7,1.0000E-12
1543.7426,0.3564E-7,1.0000E-12
1543.9512,0.4634E-7,1.0000E-12
1544.1598,0.5513E-7,1.0000E-12
1544.3684,0.6567E-7,1.0000E-12
1544.577,0.8118E-7,1.0000E-12
1544.7856,0.9761E-7,1.0000E-12
1544.9942,0.1138E-6,1.0000E-12
1545.2028,0.1323E-6,1.0000E-12
1545.4114,0.1486E-6,1.0000E-12
1545.62,0.1658E-6,1.0000E-12
1545.8286,0.1846E-6,1.0000E-12
1546.0372,0.2039E-6,1.0000E-12
1546.2458,0.2241E-6,1.0000E-12
1546.4544,0.2455E-6,1.0000E-12
1546.663,0.2693E-6,1.0000E-12
1546.8716,0.2897E-6,1.0000E-12
1547.0802,0.3118E-6,1.0000E-12
1547.2888,0.3353E-6,1.0000E-12
1547.4974,0.3601E-6,1.0000E-12
1547.706,0.3838E-6,1.0000E-12
1547.9146,0.4061E-6,1.0000E-12
1548.1232,0.4317E-6,1.0000E-12
1548.3318,0.4551E-6,1.0000E-12
1548.5404,0.4744E-6,1.0000E-12
1548.749,0.5001E-6,1.0000E-12
1548.9576,0.5225E-6,1.0000E-12
1549.1662,0.5472E-6,1.0000E-12
1549.3748,0.5714E-6,1.0000E-12
1549.5834,0.5963E-6,1.0000E-12
1549.792,0.6229E-6,1.0000E-12
1550.0006,0.6474E-6,1.0000E-12
1550.2092,0.6706E-6,1.0000E-12
1550.4178,0.6959E-6,1.0000E-12
1550.6264,0.7183E-6,1.0000E-12
1550.835,0.7416E-6,1.0000E-12
1551.0436,0.7655E-6,1.0000E-12
1551.2522,0.7861E-6,1.0000E-12
1551.4608,0.8070E-6,1.0000E-12
1551.6694,0.8301E-6,1.0000E-12
1551.878,0.8507E-6,1.0000E-12
1552.0866,0.8697E-6,1.0000E-12
1552.2952,0.8888E-6,1.0000E-12
1552.5038,0.9070E-6,1.0000E-12
1552.7124,0.9237E-6,1.0000E-12
1552.921,0.9404E-6,1.0000E-12
1553.1296,0.9562E-6,1.0000E-12
1553.3382,0.9681E-6,1.0000E-12
1553.5468,0.9745E-6,1.0000E-12
1553.7554,0.9832E-6,1.0000E-12
1553.964,0.9935E-6,1.0000E-12
1554.1726,0.1001E-5,1.0000E-12
1554.3812,0.1010E-5,1.0000E-12
1554.5898,0.1013E-5,1.0000E-12
1554.7984,0.1015E-5,1.0000E-12
1555.007,0.1018E-5,1.0000E-12
1555.2156,0.1022E-5,1.0000E-12
1555.4242,0.1026E-5,1.0000E-12
1555.6328,0.1029E-5,1.0000E-12
1555.8414,0.1027E-5,1.0000E-12
1556.05,0.1029E-5,1.0000E-12
1556.2586,0.1026E-5,1.0000E-12
1556.4672,0.1028E-5,1.0000E-12
1556.6758,0.1024E-5,1.0000E-12
1556.8844,0.1017E-5,1.0000E-12
1557.093,0.1009E-5,1.0000E-12
1557.3016,0.1003E-5,1.0000E-12
1557.5102,0.9951E-6,1.0000E-12
1557.7188,0.9872E-6,1.0000E-12
1557.9274,0.9777E-6,1.0000E-12
1558.136,0.9626E-6,1.0000E-12
1558.3446,0.9491E-6,1.0000E-12
1558.5532,0.9388E-6,1.0000E-12
1558.7618,0.9237E-6,1.0000E-12
1558.9704,0.9110E-6,1.0000E-12
1559.179,0.8935E-6,1.0000E-12
1559.3876,0.8769E-6,1.0000E-12
1559.5962,0.8570E-6,1.0000E-12
1559.8048,0.8356E-6,1.0000E-12
1560.0134,0.8174E-6,1.0000E-12
1560.222,0.7967E-6,1.0000E-12
1560.4306,0.7733E-6,1.0000E-12
1560.6392,0.7528E-6,1.0000E-12
1560.8478,0.7296E-6,1.0000E-12
1561.0564,0.7043E-6,1.0000E-12
1561.265,0.6755E-6,1.0000E-12
1561.4736,0.6504E-6,1.0000E-12
1561.6822,0.6227E-6,1.0000E-12
1561.8908,0.5934E-6,1.0000E-12
1562.0994,0.5618E-6,1.0000E-12
1562.308,0.5298E-6,1.0000E-12
1562.5166,0.4984E-6,1.0000E-12
1562.7252,0.4656E-6,1.0000E-12
1562.9338,0.4365E-6,1.0000E-12
1563.1424,0.4083E-6,1.0000E-12
1563.351,0.3775E-6,1.0000E-12
1563.5596,0.3491E-6,1.0000E-12
1563.7682,0.3219E-6,1.0000E-12
1563.9768,0.2969E-6,1.0000E-12
1564.1854,0.2729E-6,1.0000E-12
1564.394,0.2475E-6,1.0000E-12
1564.6026,0.2262E-6,1.0000E-12
1564.8112,0.2030E-6,1.0000E-12
1565.0198,0.1790E-6,1.0000E-12
1565.2284,0.1569E-6,1.0000E-12
1565.437,0.1383E-6,1.0000E-12
1565.6456,0.1192E-6,1.0000E-12
1565.8542,0.9935E-7,1.0000E-12
1566.0628,0.8189E-7,1.0000E-12
1566.2714,0.6566E-7,1.0000E-12
1566.48,0.5309E-7,1.0000E-12
1566.6886,0.4117E-7,1.0000E-12
1566.8972,0.3298E-7,1.0000E-12
1567.1058,0.2526E-7,1.0000E-12
1567.3144,0.1597E-7,1.0000E-12
1567.523,0.1071E-7,1.0000E-12
1567.7316,0.9277E-8,1.0000E-12
1567.9402,0.7366E-8,1.0000E-12
1568.1488,0.1153E-7,1.0000E-12
1568.3574,0.1106E-7,1.0000E-12
1568.566,0.1336E-7,1.0000E-12
1568.7746,0.1478E-7,1.0000E-12
1568.9832,0.1778E-7,1.0000E-12
1569.1918,0.2441E-7,1.0000E-12
1569.4004,0.2929E-7,1.0000E-12
1569.609,0.3496E-7,1.0000E-12
1569.8176,0.3849E-7,1.0000E-12
1570.0262,0.4536E-7,1.0000E-12
1570.2348,0.5367E-7,1.0000E-12
1570.4434,0.6197E-7,1.0000E-12
1570.652,0.7260E-7,1.0000E-12
1570.8606,0.8277E-7,1.0000E-12
1571.0692,0.8896E-7,1.0000E-12
1571.2778,0.9904E-7,1.0000E-12
1571.4864,0.1100E-6,1.0000E-12
1571.695,0.1230E-6,1.0000E-12
1571.9036,0.1322E-6,1.0000E-12
1572.1122,0.1385E-6,1.0000E-12
1572.3208,0.1464E-6,1.0000E-12
1572.5294,0.1558E-6,1.0000E-12
1572.738,0.1644E-6,1.0000E-12
1572.9466,0.1760E-6,1.0000E-12
1573.1552,0.1854E-6,1.0000E-12
1573.3638,0.1928E-6,1.0000E-12
1573.5724,0.1999E-6,1.0000E-12
1573.781,0.2093E-6,1.0000E-12
1573.9896,0.2217E-6,1.0000E-12
1574.1982,0.2326E-6,1.0000E-12
1574.4068,0.2422E-6,1.0000E-12
1574.6154,0.2514E-6,1.0000E-12
1574.824,0.2580E-6,1.0000E-12
1575.0326,0.2647E-6,1.0000E-12
1575.2412,0.2746E-6,1.0000E-12
1575.4498,0.2847E-6,1.0000E-12
1575.6584,0.2922E-6,1.0000E-12
1575.867,0.2972E-6,1.0000E-12
1576.0756,0.3011E-6,1.0000E-12
1576.2842,0.3053E-6,1.0000E-12
1576.4928,0.3112E-6,1.0000E-12
1576.7014,0.3189E-6,1.0000E-12
1576.91,0.3251E-6,1.0000E-12
1577.1186,0.3287E-6,1.0000E-12
1577.3272,0.3342E-6,1.0000E-12
1577.5358,0.3410E-6,1.0000E-12
1577.7444,0.3457E-6,1.0000E-12
1577.953,0.3517E-6,1.0000E-12
1578.1616,0.3583E-6,1.0000E-12
1578.3702,0.3648E-6,1.0000E-12
1578.5788,0.3683E-6,1.0000E-12
1578.7874,0.3732E-6,1.0000E-12
1578.996,0.3777E-6,1.0000E-12
1579.2046,0.3769E-6,1.0000E-12
1579.4132,0.3794E-6,1.0000E-12
1579.6218,0.3809E-6,1.0000E-12
1579.8304,0.3848E-6,1.0000E-12
1580.039,0.3871E-6,1.0000E-12
1580.2476,0.3872E-6,1.0000E-12
1580.4562,0.3887E-6,1.0000E-12
1580.6648,0.3906E-6,1.0000E-12
1580.8734,0.3893E-6,1.0000E-12
1581.082,0.3925E-6,1.0000E-12
1581.2906,0.3927E-6,1.0000E-12
1581.4992,0.3944E-6,1.0000E-12
1581.7078,0.3939E-6,1.0000E-12
1581.9164,0.3898E-6,1.0000E-12
1582.125,0.3887E-6,1.0000E-12
1582.3336,0.3873E-6,1.0000E-12
1582.5422,0.3829E-6,1.0000E-12
1582.7508,0.3830E-6,1.0000E-12
1582.9594,0.3820E-6,1.0000E-12
1583.168,0.3785E-6,1.0000E-12
1583.3766,0.3773E-6,1.0000E-12
1583.5852,0.3736E-6,1.0000E-12
1583.7938,0.3697E-6,1.0000E-12
1584.0024,0.3641E-6,1.0000E-12
1584.211,0.3598E-6,1.0000E-12
1584.4196,0.3541E-6,1.0000E-12
1584.6282,0.3469E-6,1.0000E-12
1584.8368,0.3368E-6,1.0000E-12
1585.0454,0.3301E-6,1.0000E-12
1585.254,0.3218E-6,1.0000E-12
1585.4626,0.3123E-6,1.0000E-12
1585.6712,0.3052E-6,1.0000E-12
1585.8798,0.2984E-6,1.0000E-12
1586.0884,0.2906E-6,1.0000E-12
1586.297,0.2835E-6,1.0000E-12
1586.5056,0.2771E-6,1.0000E-12
1586.7142,0.2693E-6,1.0000E-12
1586.9228,0.2594E-6,1.0000E-12
1587.1314,0.2503E-6,1.0000E-12
1587.34,0.2438E-6,1.0000E-12
1587.5486,0.2372E-6,1.0000E-12
1587.7572,0.2279E-6,1.0000E-12
1587.9658,0.2167E-6,1.0000E-12
1588.1744,0.2070E-6,1.0000E-12
1588.383,0.1934E-6,1.0000E-12
1588.5916,0.1826E-6,1.0000E-12
1588.8002,0.1736E-6,1.0000E-12
1589.0088,0.1657E-6,1.0000E-12
1589.2174,0.1535E-6,1.0000E-12
1589.426,0.1410E-6,1.0000E-12
1589.6346,0.1295E-6,1.0000E-12
1589.8432,0.1197E-6,1.0000E-12
1590.0518,0.1120E-6,1.0000E-12
1590.2604,0.1040E-6,1.0000E-12
1590.469,0.9721E-7,1.0000E-12
1590.6776,0.8689E-7,1.0000E-12
1590.8862,0.7703E-7,1.0000E-12
1591.0948,0.7005E-7,1.0000E-12
1591.3034,0.6371E-7,1.0000E-12
1591.512,0.5816E-7,1.0000E-12
1591.7206,0.5091E-7,1.0000E-12
1591.9292,0.4270E-7,1.0000E-12
1592.1378,0.3818E-7,1.0000E-12
1592.3464,0.3199E-7,1.0000E-12
1592.555,0.2628E-7,1.0000E-12
1592.7636,0.2037E-7,1.0000E-12
1592.9722,0.1533E-7,1.0000E-12
1593.1808,0.1130E-7,1.0000E-12
1593.3894,0.7669E-8,1.0000E-12
1593.598,0.5939E-8,1.0000E-12
1593.8066,0.4741E-8,1.0000E-12
1594.0152,0.3009E-8,1.0000E-12
1594.2238,0.2072E-8,1.0000E-12
1594.4324,0.1163E-8,1.0000E-12
1594.641,0.1983E-8,1.0000E-12
1594.8496,0.1872E-8,1.0000E-12
1595.0582,0.9840E-9,1.0000E-12
1595.2668,0.2641E-8,1.0000E-12
1595.4754,0.3152E-8,1.0000E-12
1595.684,0.3447E-8,1.0000E-12
1595.8926,0.3794E-8,1.0000E-12
1596.1012,0.9499E-8,1.0000E-12
1596.3098,0.4904E-8,1.0000E-12
1596.5184,0.8015E-8,1.0000E-12
1596.727,0.2390E-7,1.0000E-12
1596.9356,0.2737E-7,1.0000E-12
1597.1442,0.2987E-7,1.0000E-12
1597.3528,0.3244E-7,1.0000E-12
1597.5614,0.3612E-7,1.0000E-12
1597.77,0.4409E-7,1.0000E-12
1597.9786,0.5165E-7,1.0000E-12
1598.1872,0.5710E-7,1.0000E-12
1598.3958,0.6463E-7,1.0000E-12
1598.6044,0.6678E-7,1.0000E-12
1598.813,0.7451E-7,1.0000E-12
1599.0216,0.8110E-7,1.0000E-12
1599.2302,0.8943E-7,1.0000E-12
1599.4388,0.9927E-7,1.0000E-12
1599.6474,0.1062E-6,1.0000E-12
1599.856,0.1165E-6,1.0000E-12
1600.0646,0.1244E-6,1.0000E-12
1600.2732,0.1330E-6,1.0000E-12
1600.4818,0.1434E-6,1.0000E-12
1600.6904,0.1540E-6,1.0000E-12
1600.899,0.1637E-6,1.0000E-12
1601.1076,0.1735E-6,1.0000E-12
1601.3162,0.1811E-6,1.0000E-12
1601.5248,0.1910E-6,1.0000E-12
1601.7334,0.1984E-6,1.0000E-12
1601.942,0.2080E-6,1.0000E-12
1602.1506,0.2168E-6,1.0000E-12
1602.3592,0.2283E-6,1.0000E-12
1602.5678,0.2373E-6,1.0000E-12
1602.7764,0.2452E-6,1.0000E-12
1602.985,0.2545E-6,1.0000E-12
1603.1936,0.2633E-6,1.0000E-12
1603.4022,0.2718E-6,1.0000E-12
1603.6108,0.2824E-6,1.0000E-12
1603.8194,0.2877E-6,1.0000E-12
1604.028,0.2968E-6,1.0000E-12
1604.2366,0.3042E-6,1.0000E-12
1604.4452,0.3119E-6,1.0000E-12
1604.6538,0.3192E-6,1.0000E-12
1604.8624,0.3243E-6,1.0000E-12
1605.071,0.3308E-6,1.0000E-12
1605.2796,0.3344E-6,1.0000E-12
1605.4882,0.3381E-6,1.0000E-12
1605.6968,0.3450E-6,1.0000E-12
1605.9054,0.3510E-6,1.0000E-12
1606.114,0.3540E-6,1.0000E-12
1606.3226,0.3583E-6,1.0000E-12
1606.5312,0.3619E-6,1.0000E-12
1606.7398,0.3658E-6,1.0000E-12
1606.9484,0.3715E-6,1.0000E-12
1607.157,0.3764E-6,1.0000E-12
1607.3656,0.3792E-6,1.0000E-12
1607.5742,0.3817E-6,1.0000E-12
1607.7828,0.3813E-6,1.0000E-12
1607.9914,0.3833E-6,1.0000E-12
1608.2,0.3823E-6,1.0000E-12
