File,DATA17.txt
Date/Time,17-06-28/00:34

Center,1556.05,nm
Span,104.3,nm
Start,1503.9,nm
Stop,1608.2,nm
Value in Air
Resolution,0.1,nm
Act-Res,0.095,nm
VBW,1000,Hz
Pt_Avg,10
Smooth,9,pt
Smplg,501,pt
Opt.ATT,Off
Dynamic Range,High
Normal



Trace,A
Memory,A
Start,1503.9,nm
Stop,1608.2,nm
1503.9,0.1696E-7,1.0000E-12
1504.1086,0.1437E-7,1.0000E-12
1504.3172,0.1178E-7,1.0000E-12
1504.5258,0.9189E-8,1.0000E-12
1504.7344,0.6594E-8,1.0000E-12
1504.943,0.4007E-8,1.0000E-12
1505.1516,0.5499E-9,1.0000E-12
1505.3602,0.3923E-8,1.0000E-12
1505.5688,0.2888E-8,1.0000E-12
1505.7774,0.5801E-8,1.0000E-12
1505.986,0.1999E-8,1.0000E-12
1506.1946,0.1999E-8,1.0000E-12
1506.4032,0.1293E-8,1.0000E-12
1506.6118,0.4458E-9,1.0000E-12
1506.8204,0.7943E-8,1.0000E-12
1507.029,0.1193E-7,1.0000E-12
1507.2376,0.1351E-7,1.0000E-12
1507.4462,0.1458E-7,1.0000E-12
1507.6548,0.1512E-7,1.0000E-12
1507.8634,0.1958E-7,1.0000E-12
1508.072,0.2481E-7,1.0000E-12
1508.2806,0.2455E-7,1.0000E-12
1508.4892,0.2901E-7,1.0000E-12
1508.6978,0.2909E-7,1.0000E-12
1508.9064,0.3441E-7,1.0000E-12
1509.115,0.3675E-7,1.0000E-12
1509.3236,0.4046E-7,1.0000E-12
1509.5322,0.4116E-7,1.0000E-12
1509.7408,0.4421E-7,1.0000E-12
1509.9494,0.4889E-7,1.0000E-12
1510.158,0.5571E-7,1.0000E-12
1510.3666,0.5893E-7,1.0000E-12
1510.5752,0.6431E-7,1.0000E-12
1510.7838,0.6445E-7,1.0000E-12
1510.9924,0.6743E-7,1.0000E-12
1511.201,0.7038E-7,1.0000E-12
1511.4096,0.7777E-7,1.0000E-12
1511.6182,0.8126E-7,1.0000E-12
1511.8268,0.8443E-7,1.0000E-12
1512.0354,0.8975E-7,1.0000E-12
1512.244,0.9666E-7,1.0000E-12
1512.4526,0.1010E-6,1.0000E-12
1512.6612,0.1080E-6,1.0000E-12
1512.8698,0.1164E-6,1.0000E-12
1513.0784,0.1222E-6,1.0000E-12
1513.287,0.1231E-6,1.0000E-12
1513.4956,0.1277E-6,1.0000E-12
1513.7042,0.1361E-6,1.0000E-12
1513.9128,0.1433E-6,1.0000E-12
1514.1214,0.1479E-6,1.0000E-12
1514.33,0.1534E-6,1.0000E-12
1514.5386,0.1568E-6,1.0000E-12
1514.7472,0.1595E-6,1.0000E-12
1514.9558,0.1678E-6,1.0000E-12
1515.1644,0.1757E-6,1.0000E-12
1515.373,0.1791E-6,1.0000E-12
1515.5816,0.1810E-6,1.0000E-12
1515.7902,0.1818E-6,1.0000E-12
1515.9988,0.1855E-6,1.0000E-12
1516.2074,0.1903E-6,1.0000E-12
1516.416,0.1949E-6,1.0000E-12
1516.6246,0.1996E-6,1.0000E-12
1516.8332,0.1999E-6,1.0000E-12
1517.0418,0.2035E-6,1.0000E-12
1517.2504,0.2066E-6,1.0000E-12
1517.459,0.2087E-6,1.0000E-12
1517.6676,0.2124E-6,1.0000E-12
1517.8762,0.2138E-6,1.0000E-12
1518.0848,0.2129E-6,1.0000E-12
1518.2934,0.2148E-6,1.0000E-12
1518.502,0.2145E-6,1.0000E-12
1518.7106,0.2149E-6,1.0000E-12
1518.9192,0.2148E-6,1.0000E-12
1519.1278,0.2147E-6,1.0000E-12
1519.3364,0.2158E-6,1.0000E-12
1519.545,0.2141E-6,1.0000E-12
1519.7536,0.2127E-6,1.0000E-12
1519.9622,0.2123E-6,1.0000E-12
1520.1708,0.2114E-6,1.0000E-12
1520.3794,0.2117E-6,1.0000E-12
1520.588,0.2071E-6,1.0000E-12
1520.7966,0.2026E-6,1.0000E-12
1521.0052,0.2018E-6,1.0000E-12
1521.2138,0.1963E-6,1.0000E-12
1521.4224,0.1926E-6,1.0000E-12
1521.631,0.1892E-6,1.0000E-12
1521.8396,0.1835E-6,1.0000E-12
1522.0482,0.1784E-6,1.0000E-12
1522.2568,0.1741E-6,1.0000E-12
1522.4654,0.1712E-6,1.0000E-12
1522.674,0.1652E-6,1.0000E-12
1522.8826,0.1584E-6,1.0000E-12
1523.0912,0.1526E-6,1.0000E-12
1523.2998,0.1459E-6,1.0000E-12
1523.5084,0.1403E-6,1.0000E-12
1523.717,0.1356E-6,1.0000E-12
1523.9256,0.1286E-6,1.0000E-12
1524.1342,0.1191E-6,1.0000E-12
1524.3428,0.1134E-6,1.0000E-12
1524.5514,0.1090E-6,1.0000E-12
1524.76,0.1029E-6,1.0000E-12
1524.9686,0.9800E-7,1.0000E-12
1525.1772,0.9158E-7,1.0000E-12
1525.3858,0.8316E-7,1.0000E-12
1525.5944,0.7803E-7,1.0000E-12
1525.803,0.7416E-7,1.0000E-12
1526.0116,0.6993E-7,1.0000E-12
1526.2202,0.6489E-7,1.0000E-12
1526.4288,0.6104E-7,1.0000E-12
1526.6374,0.5650E-7,1.0000E-12
1526.846,0.5198E-7,1.0000E-12
1527.0546,0.4782E-7,1.0000E-12
1527.2632,0.4518E-7,1.0000E-12
1527.4718,0.4191E-7,1.0000E-12
1527.6804,0.3900E-7,1.0000E-12
1527.889,0.3329E-7,1.0000E-12
1528.0976,0.2716E-7,1.0000E-12
1528.3062,0.2227E-7,1.0000E-12
1528.5148,0.1881E-7,1.0000E-12
1528.7234,0.1664E-7,1.0000E-12
1528.932,0.1711E-7,1.0000E-12
1529.1406,0.1423E-7,1.0000E-12
1529.3492,0.1115E-7,1.0000E-12
1529.5578,0.1699E-8,1.0000E-12
1529.7664,0.6999E-9,1.0000E-12
1529.975,0.7684E-8,1.0000E-12
1530.1836,0.7183E-8,1.0000E-12
1530.3922,0.9459E-8,1.0000E-12
1530.6008,0.7967E-8,1.0000E-12
1530.8094,0.4488E-8,1.0000E-12
1531.018,0.3356E-8,1.0000E-12
1531.2266,0.4325E-8,1.0000E-12
1531.4352,0.4167E-8,1.0000E-12
1531.6438,0.1490E-8,1.0000E-12
1531.8524,0.1301E-7,1.0000E-12
1532.061,0.1429E-7,1.0000E-12
1532.2696,0.5532E-8,1.0000E-12
1532.4782,0.1378E-7,1.0000E-12
1532.6868,0.2321E-7,1.0000E-12
