File,DATA19.txt
Date/Time,17-06-28/00:37

Center,1556.05,nm
Span,104.3,nm
Start,1503.9,nm
Stop,1608.2,nm
Value in Air
Resolution,0.1,nm
Act-Res,0.095,nm
VBW,1000,Hz
Pt_Avg,10
Smooth,9,pt
Smplg,501,pt
Opt.ATT,Off
Dynamic Range,High
Normal



Trace,A
Memory,A
Start,1503.9,nm
Stop,1608.2,nm
1503.9,0.8412E-8,1.0000E-12
1504.1086,0.7359E-8,1.0000E-12
1504.3172,0.6144E-8,1.0000E-12
1504.5258,0.5785E-8,1.0000E-12
1504.7344,0.4568E-8,1.0000E-12
1504.943,0.3992E-8,1.0000E-12
1505.1516,0.1150E-8,1.0000E-12
1505.3602,0.1746E-8,1.0000E-12
1505.5688,0.5481E-8,1.0000E-12
1505.7774,0.3341E-8,1.0000E-12
1505.986,0.5721E-8,1.0000E-12
1506.1946,0.4461E-8,1.0000E-12
1506.4032,0.2817E-8,1.0000E-12
1506.6118,0.9832E-8,1.0000E-12
1506.8204,0.1335E-7,1.0000E-12
1507.029,0.9642E-8,1.0000E-12
1507.2376,0.1470E-7,1.0000E-12
1507.4462,0.1702E-7,1.0000E-12
1507.6548,0.2030E-7,1.0000E-12
1507.8634,0.2619E-8,1.0000E-12
1508.072,0.2180E-7,1.0000E-12
1508.2806,0.1665E-7,1.0000E-12
1508.4892,0.2580E-7,1.0000E-12
1508.6978,0.2686E-7,1.0000E-12
1508.9064,0.1656E-7,1.0000E-12
1509.115,0.3801E-7,1.0000E-12
1509.3236,0.3892E-7,1.0000E-12
1509.5322,0.4205E-7,1.0000E-12
1509.7408,0.4956E-7,1.0000E-12
1509.9494,0.5275E-7,1.0000E-12
1510.158,0.5888E-7,1.0000E-12
1510.3666,0.6555E-7,1.0000E-12
1510.5752,0.7267E-7,1.0000E-12
1510.7838,0.7663E-7,1.0000E-12
1510.9924,0.8356E-7,1.0000E-12
1511.201,0.9094E-7,1.0000E-12
1511.4096,0.9316E-7,1.0000E-12
1511.6182,0.9864E-7,1.0000E-12
1511.8268,0.1021E-6,1.0000E-12
1512.0354,0.1049E-6,1.0000E-12
1512.244,0.1091E-6,1.0000E-12
1512.4526,0.1169E-6,1.0000E-12
1512.6612,0.1200E-6,1.0000E-12
1512.8698,0.1235E-6,1.0000E-12
1513.0784,0.1279E-6,1.0000E-12
1513.287,0.1338E-6,1.0000E-12
1513.4956,0.1359E-6,1.0000E-12
1513.7042,0.1417E-6,1.0000E-12
1513.9128,0.1494E-6,1.0000E-12
1514.1214,0.1514E-6,1.0000E-12
1514.33,0.1529E-6,1.0000E-12
1514.5386,0.1594E-6,1.0000E-12
1514.7472,0.1612E-6,1.0000E-12
1514.9558,0.1653E-6,1.0000E-12
1515.1644,0.1698E-6,1.0000E-12
1515.373,0.1770E-6,1.0000E-12
1515.5816,0.1812E-6,1.0000E-12
1515.7902,0.1833E-6,1.0000E-12
1515.9988,0.1881E-6,1.0000E-12
1516.2074,0.1903E-6,1.0000E-12
1516.416,0.1942E-6,1.0000E-12
1516.6246,0.1964E-6,1.0000E-12
1516.8332,0.1995E-6,1.0000E-12
1517.0418,0.2010E-6,1.0000E-12
1517.2504,0.2017E-6,1.0000E-12
1517.459,0.2026E-6,1.0000E-12
1517.6676,0.2033E-6,1.0000E-12
1517.8762,0.2045E-6,1.0000E-12
1518.0848,0.2053E-6,1.0000E-12
1518.2934,0.2029E-6,1.0000E-12
1518.502,0.2039E-6,1.0000E-12
1518.7106,0.2024E-6,1.0000E-12
1518.9192,0.2037E-6,1.0000E-12
1519.1278,0.2009E-6,1.0000E-12
1519.3364,0.1980E-6,1.0000E-12
1519.545,0.1945E-6,1.0000E-12
1519.7536,0.1909E-6,1.0000E-12
1519.9622,0.1864E-6,1.0000E-12
1520.1708,0.1830E-6,1.0000E-12
1520.3794,0.1793E-6,1.0000E-12
1520.588,0.1751E-6,1.0000E-12
1520.7966,0.1696E-6,1.0000E-12
1521.0052,0.1661E-6,1.0000E-12
1521.2138,0.1625E-6,1.0000E-12
1521.4224,0.1641E-6,1.0000E-12
1521.631,0.1630E-6,1.0000E-12
1521.8396,0.1583E-6,1.0000E-12
1522.0482,0.1545E-6,1.0000E-12
1522.2568,0.1507E-6,1.0000E-12
1522.4654,0.1464E-6,1.0000E-12
1522.674,0.1399E-6,1.0000E-12
1522.8826,0.1352E-6,1.0000E-12
1523.0912,0.1300E-6,1.0000E-12
1523.2998,0.1195E-6,1.0000E-12
1523.5084,0.1104E-6,1.0000E-12
1523.717,0.1065E-6,1.0000E-12
1523.9256,0.9880E-7,1.0000E-12
1524.1342,0.9372E-7,1.0000E-12
1524.3428,0.8904E-7,1.0000E-12
1524.5514,0.8388E-7,1.0000E-12
1524.76,0.8039E-7,1.0000E-12
1524.9686,0.7625E-7,1.0000E-12
1525.1772,0.7048E-7,1.0000E-12
1525.3858,0.6564E-7,1.0000E-12
1525.5944,0.6032E-7,1.0000E-12
1525.803,0.5813E-7,1.0000E-12
1526.0116,0.5117E-7,1.0000E-12
1526.2202,0.4624E-7,1.0000E-12
1526.4288,0.4289E-7,1.0000E-12
1526.6374,0.3714E-7,1.0000E-12
1526.846,0.3127E-7,1.0000E-12
1527.0546,0.2680E-7,1.0000E-12
1527.2632,0.2208E-7,1.0000E-12
1527.4718,0.2089E-7,1.0000E-12
1527.6804,0.1799E-7,1.0000E-12
1527.889,0.1534E-7,1.0000E-12
1528.0976,0.1173E-7,1.0000E-12
1528.3062,0.9499E-8,1.0000E-12
1528.5148,0.8896E-8,1.0000E-12
1528.7234,0.2801E-8,1.0000E-12
1528.932,0.2801E-8,1.0000E-12
1529.1406,0.8507E-8,1.0000E-12
1529.3492,0.6986E-8,1.0000E-12
1529.5578,0.3269E-8,1.0000E-12
1529.7664,0.1127E-8,1.0000E-12
1529.975,0.1127E-8,1.0000E-12
1530.1836,0.7170E-8,1.0000E-12
1530.3922,0.2507E-8,1.0000E-12
1530.6008,0.2222E-8,1.0000E-12
1530.8094,0.5340E-8,1.0000E-12
1531.018,0.1188E-7,1.0000E-12
1531.2266,0.1367E-7,1.0000E-12
1531.4352,0.1380E-7,1.0000E-12
1531.6438,0.1622E-7,1.0000E-12
1531.8524,0.2092E-7,1.0000E-12
1532.061,0.2426E-7,1.0000E-12
1532.2696,0.2876E-7,1.0000E-12
1532.4782,0.3484E-7,1.0000E-12
1532.6868,0.3982E-7,1.0000E-12
